customer_id,rfm_recency_all_time,rfm_frequency_all_time,rfm_monetary_all_time,tenure_all_time,rfm_recency_30d,rfm_frequency_30d,rfm_monetary_30d,tenure_30d,rfm_recency_60d,rfm_frequency_60d,rfm_monetary_60d,tenure_60d,rfm_recency_90d,rfm_frequency_90d,rfm_monetary_90d,tenure_90d,slope_amount,slope_days_since_previous_transaction,slope_days_until_next_transaction,slope_customer_transaction_order,slope_days_since_first_transaction,min_amount,mean_amount,mode_amount,max_amount,q1_amount,q5_amount,q10_amount,q20_amount,q30_amount,q40_amount,q50_amount,q60_amount,q70_amount,q80_amount,q90_amount,q95_amount,q99_amount,min_days_since_previous_transaction,mean_days_since_previous_transaction,mode_days_since_previous_transaction,max_days_since_previous_transaction,q1_days_since_previous_transaction,q5_days_since_previous_transaction,q10_days_since_previous_transaction,q20_days_since_previous_transaction,q30_days_since_previous_transaction,q40_days_since_previous_transaction,q50_days_since_previous_transaction,q60_days_since_previous_transaction,q70_days_since_previous_transaction,q80_days_since_previous_transaction,q90_days_since_previous_transaction,q95_days_since_previous_transaction,q99_days_since_previous_transaction,min_days_until_next_transaction,mean_days_until_next_transaction,mode_days_until_next_transaction,max_days_until_next_transaction,q1_days_until_next_transaction,q5_days_until_next_transaction,q10_days_until_next_transaction,q20_days_until_next_transaction,q30_days_until_next_transaction,q40_days_until_next_transaction,q50_days_until_next_transaction,q60_days_until_next_transaction,q70_days_until_next_transaction,q80_days_until_next_transaction,q90_days_until_next_transaction,q95_days_until_next_transaction,q99_days_until_next_transaction,min_customer_transaction_order,mean_customer_transaction_order,mode_customer_transaction_order,max_customer_transaction_order,q1_customer_transaction_order,q5_customer_transaction_order,q10_customer_transaction_order,q20_customer_transaction_order,q30_customer_transaction_order,q40_customer_transaction_order,q50_customer_transaction_order,q60_customer_transaction_order,q70_customer_transaction_order,q80_customer_transaction_order,q90_customer_transaction_order,q95_customer_transaction_order,q99_customer_transaction_order,min_days_since_first_transaction,mean_days_since_first_transaction,mode_days_since_first_transaction,max_days_since_first_transaction,q1_days_since_first_transaction,q5_days_since_first_transaction,q10_days_since_first_transaction,q20_days_since_first_transaction,q30_days_since_first_transaction,q40_days_since_first_transaction,q50_days_since_first_transaction,q60_days_since_first_transaction,q70_days_since_first_transaction,q80_days_since_first_transaction,q90_days_since_first_transaction,q95_days_since_first_transaction,q99_days_since_first_transaction
C00035,94,28,1249.78,163,94.0,28.0,1249.78,163.0,94.0,28.0,1249.78,163.0,94.0,28.0,1249.78,163.0,-0.1843240284619589,0.2967032967032968,0.2967032967032968,0.9999999999999998,5.629994526546249,3.32,44.635000000000005,3.32,117.11,4.497199999999999,8.1945,9.871,15.874,25.027,36.888000000000005,41.615,44.522,54.21,64.828,90.151,106.30499999999998,115.5062,0.0,6.037037037037037,3.0,27.0,0.26,1.0,1.0,2.0,2.8,3.0,4.0,5.6,7.199999999999999,8.8,10.400000000000002,17.999999999999993,25.43999999999999,0.0,6.037037037037037,3.0,27.0,0.26,1.0,1.0,2.0,2.8,3.0,4.0,5.6,7.199999999999999,8.8,10.400000000000002,17.999999999999993,25.43999999999999,0.0,13.5,0.0,27.0,0.27,1.35,2.7,5.4,8.1,10.8,13.5,16.2,18.9,21.6,24.3,25.65,26.73,0.0,64.14285714285714,163.0,163.0,1.89,7.7,11.8,22.800000000000004,30.5,37.6,55.5,70.8,83.69999999999999,101.8,134.10000000000002,159.5,163.0
C02831,21,8,713.08,101,33.0,7.0,640.98,89.0,75.0,3.0,381.82,47.0,94.0,2.0,208.93,28.0,104.72999999999998,,-9.000000000000005,0.9999999999999998,27.999999999999996,52.1,104.465,52.1,156.83,53.1473,57.3365,62.57300000000001,73.046,83.519,93.99200000000002,104.465,114.938,125.411,135.884,146.35700000000003,151.5935,155.7827,,,,,,,,,,,,,,,,,,19.0,23.5,19.0,28.0,19.09,19.45,19.9,20.8,21.7,22.6,23.5,24.4,25.3,26.2,27.1,27.55,27.91,0.0,0.5,0.0,1.0,0.01,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,0.99,0.0,14.0,0.0,28.0,0.28,1.4,2.8000000000000003,5.6000000000000005,8.4,11.2,14.0,16.799999999999997,19.6,22.4,25.2,26.6,27.72
C02376,6,7,487.3,118,32.0,3.0,185.62,92.0,80.0,2.0,139.09,44.0,124.0,1.0,24.22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00573,57,16,409.96,130,57.0,16.0,409.96,130.0,67.0,15.0,393.8,120.0,90.0,12.0,325.27,97.0,1.9736713286713288,0.3818181818181815,0.1083916083916085,1.0,9.713286713286712,0.93,27.105833333333333,0.93,53.67,1.6263,4.4115,7.354,8.714,13.752,20.722,26.83,33.424,39.374,45.324000000000005,48.109,50.7275,53.081500000000005,0.0,8.818181818181818,5.0,20.0,0.3,1.5,3.0,4.0,5.0,5.0,5.0,8.0,14.0,16.0,17.0,18.5,19.700000000000003,0.0,8.416666666666666,5.0,20.0,0.33,1.65,3.1,4.0,4.3,5.0,5.0,6.799999999999999,12.199999999999996,15.6,16.9,18.35,19.67,0.0,5.5,0.0,11.0,0.11,0.55,1.1,2.2,3.3,4.4,5.5,6.6,7.699999999999999,8.8,9.9,10.45,10.89,0.0,45.0,4.0,97.0,0.44,2.2,4.0,5.000000000000001,14.999999999999996,35.800000000000004,48.5,55.8,68.79999999999998,75.4,90.4,94.25,96.45
C02962,105,4,57.14,16,105.0,4.0,57.14,16.0,105.0,4.0,57.14,16.0,105.0,4.0,57.14,16.0,1.3540000000000008,-2.0000000000000013,-2.0,1.0,5.4,8.0,14.285,8.0,18.88,8.1524,8.762,9.524,11.048,12.572,13.9,15.13,16.36,17.349999999999998,17.86,18.37,18.625,18.829,3.0,5.333333333333333,3.0,7.0,3.06,3.3,3.6,4.2,4.8,5.4,6.0,6.2,6.4,6.6,6.8,6.9,6.98,3.0,5.333333333333333,3.0,7.0,3.06,3.3,3.6,4.2,4.8,5.4,6.0,6.2,6.4,6.6,6.8,6.9,6.98,0.0,1.5,0.0,3.0,0.03,0.15,0.3,0.6000000000000001,0.8999999999999999,1.2000000000000002,1.5,1.7999999999999998,2.1,2.4000000000000004,2.7,2.85,2.97,0.0,9.0,0.0,16.0,0.21,1.0500000000000005,2.1000000000000005,4.200000000000001,6.299999999999999,8.200000000000001,10.0,11.8,13.3,14.2,15.1,15.55,15.91
C01852,9,14,755.9300000000001,101,31.0,10.0,440.72,79.0,87.0,6.0,201.86,23.0,96.0,5.0,185.88,14.0,2.9430000000000014,-1.599999999999999,0.2999999999999999,1.0,3.6,24.41,37.176,24.41,52.45,24.8432,26.576,28.742,33.074000000000005,35.562000000000005,36.206,36.85,36.882,36.914,40.034000000000006,46.242,49.346,51.8292,1.0,3.5,1.0,6.0,1.03,1.15,1.3,1.6,1.9,2.6000000000000005,3.5,4.4,5.1,5.4,5.7,5.85,5.97,1.0,4.6,1.0,9.0,1.04,1.2,1.4,1.8,2.6,3.8,5.0,5.4,5.8,6.6000000000000005,7.800000000000001,8.399999999999999,8.879999999999999,0.0,2.0,0.0,4.0,0.04,0.2,0.4,0.8,1.2,1.6,2.0,2.4,2.8,3.2,3.6,3.8,3.96,0.0,8.6,0.0,14.0,0.2,1.0,2.0,4.0,6.199999999999999,8.600000000000001,11.0,11.8,12.6,13.2,13.6,13.8,13.96
C00300,21,10,213.19,74,45.0,9.0,139.13,50.0,68.0,7.0,93.48,27.0,94.0,3.0,44.57,1.0,8.785,-0.9999999999999992,2.000000000000001,1.0000000000000002,0.5000000000000001,8.59,14.856666666666667,8.59,26.16,8.6146,8.713,8.836,9.082,9.328,9.574,9.82,13.088,16.355999999999998,19.624,22.892,24.526,25.8332,0.0,0.5,0.0,1.0,0.01,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,0.99,0.0,2.0,0.0,5.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,1.7999999999999998,2.6,3.4000000000000004,4.2,4.6,4.92,0.0,1.0,0.0,2.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,1.9,1.98,0.0,0.6666666666666666,1.0,1.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C00049,1,1,15.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02240,9,7,241.16,75,44.0,3.0,125.65,40.0,84.0,1.0,21.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00991,179,7,660.0799999999999,43,179.0,7.0,660.0799999999999,43.0,179.0,7.0,660.0799999999999,43.0,179.0,7.0,660.0799999999999,43.0,6.054285714285712,-1.1714285714285722,-1.1714285714285713,1.0000000000000002,6.535714285714286,25.68,94.29714285714284,25.68,219.45,26.037,27.465,29.25,36.752,52.118,62.86800000000001,71.31,90.948,113.37799999999996,141.39200000000002,178.21800000000002,198.83399999999995,215.3268,1.0,7.166666666666667,1.0,18.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,5.0,9.0,13.0,15.5,16.75,17.75,1.0,7.166666666666667,1.0,18.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,5.0,9.0,13.0,15.5,16.75,17.75,0.0,3.0,0.0,6.0,0.06,0.3,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3.0,3.6,4.199999999999999,4.800000000000001,5.4,5.699999999999999,5.94,0.0,24.428571428571427,0.0,43.0,1.08,5.4,10.8,18.2,18.8,19.4,20.0,27.8,34.0,37.0,40.0,41.5,42.7
C01381,112,1,42.14,0,112.0,1.0,42.14,0.0,112.0,1.0,42.14,0.0,112.0,1.0,42.14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01863,90,14,729.44,150,90.0,14.0,729.44,150.0,90.0,14.0,729.44,150.0,90.0,14.0,729.44,150.0,3.3435164835164835,0.4945054945054944,0.4945054945054943,1.0000000000000002,10.18901098901099,7.41,52.10285714285714,7.41,141.01,7.9222,9.971,13.771,21.61,23.169,25.802,46.27,62.706,70.152,79.45800000000001,91.064,110.30399999999996,134.86879999999996,2.0,11.538461538461538,2.0,26.0,2.0,2.0,2.2,3.4000000000000004,4.6,5.0,6.0,13.4,16.999999999999993,22.40000000000001,24.8,25.4,25.88,2.0,11.538461538461538,2.0,26.0,2.0,2.0,2.2,3.4000000000000004,4.6,5.0,6.0,13.4,16.999999999999993,22.40000000000001,24.8,25.4,25.88,0.0,6.5,0.0,13.0,0.13,0.65,1.3,2.6,3.9,5.2,6.5,7.8,9.1,10.4,11.7,12.35,12.87,0.0,68.57142857142857,0.0,150.0,3.38,16.9,27.2,33.0,40.4,46.4,60.5,83.39999999999999,89.2,100.6,125.5,137.0,147.39999999999998
C00615,25,26,214.12,212,34.0,25.0,207.46,203.0,60.0,20.0,178.89,177.0,94.0,16.0,123.9,143.0,0.475764705882353,1.271428571428571,1.0132352941176472,1.0,8.95,0.53,7.74375,0.53,21.3,0.7115,1.4375,1.77,2.27,3.45,4.43,5.484999999999999,6.69,7.695,15.05,18.415,20.655,21.171,1.0,9.533333333333331,9.0,33.0,1.14,1.7000000000000002,2.4000000000000004,3.0,4.4,7.200000000000001,9.0,9.0,9.0,11.600000000000003,18.8,25.29999999999999,31.459999999999997,1.0,9.4375,9.0,33.0,1.15,1.75,2.5,3.0,5.0,8.0,8.5,9.0,9.0,11.0,18.0,24.75,31.349999999999994,0.0,7.5,0.0,15.0,0.15,0.75,1.5,3.0,4.5,6.0,7.5,9.0,10.5,12.0,13.5,14.25,14.85,0.0,49.25,0.0,143.0,0.4499999999999999,2.25,3.5,6.0,16.0,29.0,44.5,53.0,63.5,74.0,114.0,126.5,139.7
C02521,0,9,66.11,95,39.0,4.0,26.83,56.0,95.0,1.0,5.27,0.0,95.0,1.0,5.27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01256,5,5,319.86,115,72.0,4.0,249.56,48.0,72.0,4.0,249.56,48.0,94.0,2.0,95.61,26.0,23.469999999999988,,-12.999999999999996,0.9999999999999998,26.0,36.07,47.805,36.07,59.54,36.3047,37.2435,38.417,40.764,43.111,45.458,47.805,50.152,52.499,54.846,57.193,58.3665,59.3053,,,,,,,,,,,,,,,,,,13.0,19.5,13.0,26.0,13.13,13.65,14.3,15.6,16.9,18.2,19.5,20.8,22.1,23.4,24.7,25.35,25.87,0.0,0.5,0.0,1.0,0.01,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,0.99,0.0,13.0,0.0,26.0,0.26,1.3,2.6,5.2,7.8,10.4,13.0,15.6,18.2,20.8,23.4,24.7,25.74
C02972,5,10,798.75,87,52.0,6.0,445.86,40.0,70.0,4.0,320.05,22.0,92.0,1.0,89.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00912,77,6,148.74,124,77.0,6.0,148.74,124.0,77.0,6.0,148.74,124.0,156.0,4.0,72.03,45.0,-0.040999999999998,-1.5000000000000049,16.199999999999996,1.0,13.900000000000002,12.86,18.0075,12.86,25.36,12.9209,13.1645,13.469,14.078,14.687,15.696000000000002,16.905,18.114,19.564,21.496,23.428,24.394,25.1668,4.0,15.0,4.0,22.0,4.3,5.5,7.0,10.0,13.0,16.0,19.0,19.6,20.2,20.8,21.4,21.7,21.94,4.0,29.0,4.0,71.0,4.45,6.25,8.5,13.000000000000002,17.5,19.6,20.5,21.4,26.899999999999984,41.600000000000016,56.30000000000001,63.649999999999984,69.52999999999999,0.0,1.5,0.0,3.0,0.03,0.15,0.3,0.6000000000000001,0.8999999999999999,1.2000000000000002,1.5,1.7999999999999998,2.1,2.4000000000000004,2.7,2.85,2.97,0.0,23.25,0.0,45.0,0.6599999999999999,3.3000000000000007,6.600000000000001,13.200000000000005,19.8,22.8,24.0,25.2,27.89999999999999,33.60000000000001,39.3,42.14999999999999,44.42999999999999
C01394,35,32,925.36,73,35.0,32.0,925.36,73.0,60.0,20.0,575.43,48.0,90.0,9.0,202.32,18.0,0.1686666666666678,-0.2380952380952379,-0.05,0.9999999999999998,2.1,4.24,22.48,4.24,32.6,5.2256,9.168,14.096,16.788,17.852,20.348,24.86,24.948,28.486,31.338,32.2,32.4,32.56,0.0,2.25,1.0,5.0,0.07,0.35,0.7000000000000001,1.0,1.1,1.8000000000000005,2.0,2.2,2.8999999999999995,3.6000000000000005,4.3,4.65,4.93,0.0,2.4444444444444446,1.0,5.0,0.08,0.4,0.8,1.0,1.4,2.0,2.0,2.8,3.6,4.0,4.2,4.6,4.92,0.0,4.0,0.0,8.0,0.08,0.4,0.8,1.6,2.4,3.2,4.0,4.8,5.6,6.4,7.2,7.6,7.92,0.0,10.11111111111111,15.0,18.0,0.4,2.0,4.0,5.6,6.8,8.4,10.0,13.2,14.6,15.0,15.6,16.799999999999997,17.759999999999998
C00844,156,2,45.75,1,156.0,2.0,45.75,1.0,156.0,2.0,45.75,1.0,156.0,2.0,45.75,1.0,-21.87,,,0.9999999999999998,0.9999999999999998,11.94,22.875,11.94,33.81,12.1587,13.0335,14.127,16.314,18.501,20.688,22.875,25.062,27.249,29.436000000000003,31.623,32.7165,33.591300000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.5,0.0,1.0,0.01,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,0.99,0.0,0.5,0.0,1.0,0.01,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,0.99
C02787,32,17,482.78,117,32.0,17.0,482.78,117.0,64.0,10.0,281.72,85.0,96.0,5.0,199.81,53.0,12.024,-1.099999999999998,-0.2000000000000017,1.0,15.2,18.44,39.962,18.44,81.79,18.7972,20.226000000000003,22.012,25.584000000000003,27.864,28.852,29.84,34.852,39.864,50.254000000000005,66.022,73.90599999999999,80.2132,1.0,13.25,1.0,36.0,1.15,1.75,2.5,4.0,5.5,6.800000000000001,8.0,9.2,12.59999999999999,20.40000000000001,28.200000000000003,32.099999999999994,35.21999999999999,1.0,13.6,1.0,36.0,1.2,2.0,3.0,5.0,6.8,8.4,10.0,12.0,14.0,19.200000000000003,27.6,31.8,35.16,0.0,2.0,0.0,4.0,0.04,0.2,0.4,0.8,1.2,1.6,2.0,2.4,2.8,3.2,3.6,3.8,3.96,0.0,27.6,0.0,53.0,0.04,0.2,0.4,0.8,8.2,22.6,37.0,41.0,45.0,48.2,50.6,51.8,52.76
C01625,64,16,2727.25,53,64.0,16.0,2727.25,53.0,64.0,16.0,2727.25,53.0,90.0,8.0,1671.78,27.0,18.61357142857142,0.4642857142857143,0.2380952380952378,1.0,4.678571428571428,42.16,208.9725,42.16,442.38,42.4512,43.616,45.072,77.61600000000001,129.085,160.76000000000002,190.39,223.63,267.93999999999994,326.494,385.631,414.0055,436.7051,0.0,3.857142857142857,1.0,19.0,0.06,0.3,0.6000000000000001,1.0,1.0,1.0,1.0,1.5999999999999996,2.1999999999999997,2.8000000000000007,9.400000000000006,14.199999999999989,18.039999999999992,0.0,3.75,1.0,19.0,0.07,0.35,0.7000000000000001,1.0,1.0,1.0,1.5,2.2,2.8999999999999995,3.0,7.799999999999997,13.399999999999991,17.879999999999995,0.0,3.5,0.0,7.0,0.07,0.35,0.7000000000000001,1.4,2.1,2.8000000000000003,3.5,4.2,4.9,5.6000000000000005,6.3,6.65,6.93,0.0,11.875,27.0,27.0,0.07,0.35,0.7000000000000001,1.4,2.3000000000000003,4.4,6.0,10.800000000000004,24.09999999999999,26.6,27.0,27.0,27.0
C01535,7,10,326.7,43,33.0,4.0,128.68,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01883,205,5,179.54,17,205.0,5.0,179.54,17.0,205.0,5.0,179.54,17.0,205.0,5.0,179.54,17.0,9.555,4.3,4.299999999999999,1.0,3.5,8.44,35.908,8.44,81.95,9.2712,12.596,16.752000000000002,25.064,29.346,29.598,29.85,29.942,30.034,40.45400000000001,61.202000000000005,71.576,79.8752,0.0,4.25,1.0,15.0,0.03,0.15,0.3,0.6000000000000001,0.8999999999999999,1.0,1.0,1.0,2.399999999999995,6.600000000000005,10.800000000000002,12.899999999999997,14.579999999999997,0.0,4.25,1.0,15.0,0.03,0.15,0.3,0.6000000000000001,0.8999999999999999,1.0,1.0,1.0,2.399999999999995,6.600000000000005,10.800000000000002,12.899999999999997,14.579999999999997,0.0,2.0,0.0,4.0,0.04,0.2,0.4,0.8,1.2,1.6,2.0,2.4,2.8,3.2,3.6,3.8,3.96,0.0,4.2,1.0,17.0,0.04,0.2,0.4,0.8,1.0,1.0,1.0,1.4,1.7999999999999998,5.000000000000003,11.000000000000002,13.999999999999996,16.4
C02720,2,19,809.8000000000001,107,30.0,13.0,483.17,79.0,74.0,9.0,356.42,35.0,100.0,4.0,162.07999999999998,9.0,-6.857999999999993,2.0,3.5,1.0,3.0,24.29,40.52,24.29,79.1,24.4142,24.911,25.532,26.774,28.016,28.796,29.345,29.894,35.143999999999984,49.796000000000014,64.44800000000001,71.77399999999997,77.63479999999998,1.0,3.0,1.0,5.0,1.04,1.2,1.4,1.8,2.2,2.6,3.0,3.4,3.8,4.2,4.6,4.8,4.96,1.0,5.25,1.0,12.0,1.06,1.3,1.6,2.2,2.8,3.4000000000000004,4.0,4.6,5.6999999999999975,7.800000000000002,9.900000000000002,10.949999999999998,11.79,0.0,1.5,0.0,3.0,0.03,0.15,0.3,0.6000000000000001,0.8999999999999999,1.2000000000000002,1.5,1.7999999999999998,2.1,2.4000000000000004,2.7,2.85,2.97,0.0,3.5,0.0,9.0,0.03,0.15,0.3,0.6000000000000001,0.8999999999999999,1.6000000000000003,2.5,3.3999999999999995,4.499999999999998,6.000000000000002,7.500000000000001,8.249999999999998,8.849999999999998
C02015,181,6,432.47,32,181.0,6.0,432.47,32.0,181.0,6.0,432.47,32.0,181.0,6.0,432.47,32.0,5.223714285714281,3.3000000000000007,3.3,0.9999999999999998,6.37142857142857,32.78,72.07833333333333,32.78,88.92,34.4575,41.1675,49.555,66.33,71.485,76.64,78.805,80.97,83.9,86.83,87.875,88.39750000000001,88.8155,0.0,6.4,0.0,18.0,0.04,0.2,0.4,0.8,1.4,2.2,3.0,5.799999999999999,8.599999999999998,11.6,14.8,16.4,17.68,0.0,6.4,0.0,18.0,0.04,0.2,0.4,0.8,1.4,2.2,3.0,5.799999999999999,8.599999999999998,11.6,14.8,16.4,17.68,0.0,2.5,0.0,5.0,0.05,0.25,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,4.75,4.95,0.0,10.5,4.0,32.0,0.05,0.25,0.5,1.0,2.5,4.0,4.0,4.0,13.0,22.0,27.0,29.5,31.5
C02560,0,2,57.18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02917,75,17,684.37,181,75.0,17.0,684.37,181.0,75.0,17.0,684.37,181.0,90.0,14.0,610.47,166.0,0.9614725274725268,-0.1483516483516472,-0.2549450549450549,1.0000000000000002,14.103296703296706,5.41,43.605,5.41,122.52,6.6203,11.4615,15.836,18.644,18.843,21.946,28.74,44.182,55.082,61.892,94.11200000000004,112.3735,120.4907,1.0,12.76923076923077,1.0,30.0,1.12,1.6,2.4000000000000004,4.800000000000001,6.6,9.400000000000002,14.0,16.2,17.4,18.6,21.4,25.19999999999999,29.039999999999992,1.0,12.428571428571429,1.0,30.0,1.13,1.65,2.6,5.2,6.9,8.4,12.0,15.6,17.1,18.4,21.1,24.8,28.959999999999997,0.0,6.5,0.0,13.0,0.13,0.65,1.3,2.6,3.9,5.2,6.5,7.8,9.1,10.4,11.7,12.35,12.87,0.0,84.92857142857143,0.0,166.0,0.26,1.3,8.600000000000001,33.6,49.0,60.6,78.0,94.6,129.4,149.6,163.8,165.35,165.87
C01734,27,4,966.2,121,36.0,3.0,690.5799999999999,112.0,148.0,1.0,127.35,0.0,148.0,1.0,127.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02870,23,3,159.26999999999998,175,180.0,2.0,97.11,18.0,180.0,2.0,97.11,18.0,180.0,2.0,97.11,18.0,-29.690000000000005,,138.99999999999997,0.9999999999999998,17.999999999999996,33.71,48.555,33.71,63.4,34.0069,35.1945,36.679,39.648,42.617,45.586,48.555,51.524,54.493,57.462,60.431,61.9155,63.1031,,,,,,,,,,,,,,,,,,18.0,87.5,18.0,157.0,19.39,24.95,31.9,45.8,59.7,73.6,87.5,101.4,115.3,129.20000000000002,143.1,150.04999999999998,155.61,0.0,0.5,0.0,1.0,0.01,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,0.99,0.0,9.0,0.0,18.0,0.18,0.9,1.8,3.6,5.4,7.2,9.0,10.8,12.6,14.4,16.2,17.099999999999998,17.82
C01054,0,8,998.29,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02117,51,28,2070.21,184,51.0,28.0,2070.21,184.0,67.0,26.0,1849.86,168.0,102.0,20.0,1501.33,133.0,-1.087045112781959,-0.0561403508771931,0.1090225563909773,1.0000000000000002,7.630075187969925,13.07,75.06649999999999,13.07,156.23,13.7863,16.6515,17.299000000000003,24.826,30.994,43.220000000000006,57.79,95.732,118.944,132.584,139.34400000000002,144.83950000000002,153.95189999999997,0.0,7.0,4.0,32.0,0.18,0.9,1.8,3.0,4.0,4.0,4.0,5.0,6.199999999999999,9.2,14.599999999999998,18.499999999999968,29.300000000000004,0.0,7.55,4.0,32.0,0.19,0.95,1.9,3.0,4.0,4.0,4.5,5.0,7.299999999999999,11.600000000000003,17.1,18.70000000000001,29.339999999999986,0.0,9.5,0.0,19.0,0.19,0.95,1.9,3.8,5.7,7.6,9.5,11.4,13.3,15.2,17.1,18.05,18.81,0.0,68.1,39.0,133.0,0.95,4.75,7.7,19.800000000000004,39.0,48.8,69.0,90.6,101.2,115.8,121.5,126.35,131.67
C00214,1,18,1490.98,132,31.0,13.0,1090.21,102.0,83.0,6.0,630.72,50.0,93.0,4.0,520.53,40.0,13.039000000000012,-0.5000000000000031,-2.7,1.0,12.700000000000005,41.14,130.1325,41.14,261.83,42.7177,49.0285,56.917,72.694,88.471,99.75,108.78,117.81,137.62999999999994,179.03000000000003,220.43,241.12999999999997,257.68999999999994,7.0,13.333333333333334,7.0,17.0,7.18,7.9,8.8,10.6,12.4,14.2,16.0,16.2,16.4,16.6,16.8,16.9,16.98,5.0,11.25,5.0,17.0,5.06,5.3,5.6,6.2,6.8,8.8,11.5,14.2,16.1,16.4,16.7,16.85,16.97,0.0,1.5,0.0,3.0,0.03,0.15,0.3,0.6000000000000001,0.8999999999999999,1.2000000000000002,1.5,1.7999999999999998,2.1,2.4000000000000004,2.7,2.85,2.97,0.0,20.25,0.0,40.0,0.51,2.5500000000000003,5.1000000000000005,10.2,15.3,18.4,20.5,22.6,25.599999999999994,30.40000000000001,35.2,37.6,39.52
C02678,14,12,436.9,63,31.0,8.0,333.88,46.0,65.0,5.0,208.26,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02252,8,14,1308.89,192,35.0,12.0,1193.7,165.0,60.0,9.0,742.52,140.0,97.0,7.0,530.58,103.0,1.301071428571431,2.31428571428571,1.1071428571428568,1.0000000000000002,13.607142857142856,30.36,75.79714285714286,30.36,123.69,31.686,36.99,43.620000000000005,54.636,61.164,71.17200000000001,82.92,86.03399999999999,88.428,89.382,103.29600000000002,113.49299999999998,121.65059999999998,4.0,17.166666666666668,4.0,43.0,4.1,4.5,5.0,6.0,7.5,9.0,10.5,12.0,20.5,29.0,36.0,39.5,42.3,4.0,16.714285714285715,4.0,43.0,4.12,4.6,5.2,6.6000000000000005,8.399999999999999,10.2,12.0,13.2,16.99999999999999,26.00000000000001,34.60000000000001,38.79999999999999,42.16,0.0,3.0,0.0,6.0,0.06,0.3,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3.0,3.6,4.199999999999999,4.800000000000001,5.4,5.699999999999999,5.94,0.0,45.71428571428572,0.0,103.0,1.74,8.700000000000001,17.400000000000002,30.8,36.2,39.6,42.0,45.6,50.39999999999999,57.60000000000001,77.20000000000002,90.09999999999997,100.41999999999996
